2246.90304;-0.00056
2246.88797;-0.00041
2246.8729;0.00006
2246.85783;0.00041
2246.84277;0.00043
2246.8277;0.00009
2246.81263;-0.00014
2246.79756;0.00011
2246.78249;0.00078
2246.76743;0.00125
2246.75236;0.00098
2246.73729;0.00021
2246.72222;-0.00014
2246.70715;0.00008
2246.69209;0.0002
2246.67702;-0.00009
2246.66195;-0.00034
2246.64688;-0.00006
2246.63181;0.00014
2246.61674;-0.00015
2246.60168;-0.0005
2246.58661;-0.00017
2246.57154;0.00034
2246.55647;0.00015
2246.5414;-0.00052
2246.52634;-0.00069
2246.51127;-0.00023
2246.4962;0.00014
2246.48113;0.00008
2246.46606;0.00005
2246.451;0.00032
2246.43593;0.00049
2246.42086;0.00029
2246.40579;-0.00006
2246.39072;-0.00026
2246.37566;-0.0002
2246.36059;-0.00012
2246.34552;-0.00012
2246.33045;-0.00029
2246.31538;-0.00053
2246.30032;-0.00058
2246.28525;-0.00035
2246.27018;-0.00024
2246.25511;-0.00046
2246.24004;-0.00056
2246.22498;-0.0002
2246.20991;0.00032
2246.19484;0.00031
2246.17977;-0.00015
2246.1647;-0.00049
2246.14964;-0.00044
2246.13457;-0.0004
2246.1195;-0.00043
2246.10443;-0.00009
2246.08936;0.00044
2246.07429;0.0005
2246.05923;0.00009
2246.04416;0.00015
2246.02909;0.00082
2246.01402;0.00121
2245.99895;0.00073
2245.98389;0.00034
2245.96882;0.0005
2245.95375;0.00067
2245.93868;0.00034
2245.92361;-0.00002
2245.90855;0.00009
2245.89348;0.00024
2245.87841;0.0002
2245.86334;0.00031
2245.84827;0.0005
2245.83321;0.00017
2245.81814;-0.00058
2245.80307;-0.00078
2245.788;-0.00021
2245.77293;0.0002
2245.75787;-0.00002
2245.7428;-0.00027
2245.72773;-0.00023
2245.71266;-0.00029
2245.69759;-0.0005
2245.68253;-0.00038
2245.66746;0.00005
2245.65239;0.00012
2245.63732;-0.00021
2245.62225;-0.00027
2245.60719;0.00014
2245.59212;0.00044
2245.57705;0.00031
2245.56198;0.00009
2245.54691;0.00009
2245.53185;0.00021
2245.51678;0.00023
2245.50171;0.00005
2245.48664;-0.00024
2245.47157;-0.00029
2245.4565;0.00011
2245.44144;0.0006
2245.42637;0.00043
2245.4113;-0.00024
2245.39623;-0.0005
2245.38116;0
2245.3661;0.00043
2245.35103;0.00021
2245.33596;-0.00003
2245.32089;0.00041
2245.30582;0.00102
2245.29076;0.00093
2245.27569;0.00027
2245.26062;-0.00012
2245.24555;-0.00005
2245.23048;-0.00005
2245.21542;-0.00037
2245.20035;-0.0005
2245.18528;-0.00034
2245.17021;-0.00011
2245.15514;-0.00002
2245.14008;-0.00003
2245.12501;-0.00014
2245.10994;-0.00034
2245.09487;-0.00034
2245.0798;-0.00002
2245.06474;0.00017
2245.04967;-0.00027
2245.0346;-0.00073
2245.01953;-0.00056
2245.00446;-0.00003
2244.9894;-0.00003
2244.97433;-0.00053
2244.95926;-0.00069
2244.94419;-0.00038
2244.92912;-0.00037
2244.91405;-0.0007
2244.89899;-0.00061
2244.88392;0.00009
2244.86885;0.00058
2244.85378;0.00037
2244.83871;-0.00011
2244.82365;-0.00034
2244.80858;-0.00037
2244.79351;-0.00047
2244.77844;-0.00053
2244.76337;-0.00046
2244.74831;-0.00027
2244.73324;-0.00014
2244.71817;-0.00014
2244.7031;-0.00034
2244.68803;-0.00049
2244.67297;-0.00002
2244.6579;0.00131
2244.64283;0.00284
2244.62776;0.00352
2244.61269;0.00319
2244.59763;0.00238
2244.58256;0.00192
2244.56749;0.00201
2244.55242;0.00224
2244.53735;0.00194
2244.52229;0.00113
2244.50722;0.00047
2244.49215;0.00043
2244.47708;0.00069
2244.46201;0.00082
2244.44695;0.00079
2244.43188;0.00078
2244.41681;0.00067
2244.40174;0.00038
2244.38667;0.00014
2244.3716;0.00006
2244.35654;-0.00003
2244.34147;-0.00026
2244.3264;-0.00035
2244.31133;-0.00018
2244.29626;0.00011
2244.2812;0.00031
2244.26613;0.0004
2244.25106;0.00038
2244.23599;0.00029
2244.22092;0.00034
2244.20586;0.00053
2244.19079;0.00049
2244.17572;0.00003
2244.16065;-0.00035
2244.14558;-0.00015
2244.13052;0.00031
2244.11545;0.00034
2244.10038;-0.00008
2244.08531;-0.00024
2244.07024;-0.00002
2244.05518;0.00024
2244.04011;0.00021
2244.02504;0.00005
2244.00997;0.00017
2243.9949;0.00052
2243.97984;0.0007
2243.96477;0.00038
2243.9497;-0.00005
2243.93463;-0.00012
2243.91956;0.00015
2243.9045;0.00017
2243.88943;-0.00012
2243.87436;-0.00009
2243.85929;0.00047
2243.84422;0.00084
2243.82915;0.00055
2243.81409;0.00009
2243.79902;0.00011
2243.78395;0.0004
2243.76888;0.00047
2243.75381;0.00043
2243.73875;0.00038
2243.72368;0.00017
2243.70861;-0.00018
2243.69354;-0.00035
2243.67847;-0.00027
2243.66341;-0.00011
2243.64834;0.00006
2243.63327;0.00029
2243.6182;0.00027
2243.60313;-0.00011
2243.58807;-0.00037
2243.573;-0.00006
2243.55793;0.00037
2243.54286;0.0002
2243.52779;-0.00024
2243.51273;-0.00031
2243.49766;-0.00015
2243.48259;-0.00032
2243.46752;-0.00069
2243.45245;-0.00063
2243.43739;-0.00024
2243.42232;-0.00014
2243.40725;-0.00024
2243.39218;-0.00018
2243.37711;0.00005
2243.36205;0.00014
2243.34698;-0.00006
2243.33191;-0.00026
2243.31684;-0.00021
2243.30177;0.00005
2243.2867;0.00017
2243.27164;-0.00008
2243.25657;-0.0005
2243.2415;-0.00053
2243.22643;-0.00005
2243.21136;0.00017
2243.1963;-0.00026
2243.18123;-0.0006
2243.16616;-0.00011
2243.15109;0.00063
2243.13602;0.0006
2243.12096;-0.00009
2243.10589;-0.00043
2243.09082;-0.00015
2243.07575;0
2243.06068;-0.00032
2243.04562;-0.0005
2243.03055;-0.00009
2243.01548;0.00038
2243.00041;0.00035
2242.98534;-0.00015
2242.97028;-0.00066
2242.95521;-0.00076
2242.94014;-0.0004
2242.92507;0.00021
2242.91;0.00049
2242.89494;0.00012
2242.87987;-0.0005
2242.8648;-0.00066
2242.84973;-0.00012
2242.83466;0.0005
2242.8196;0.00066
2242.80453;0.00021
2242.78946;-0.0004
2242.77439;-0.00064
2242.75932;-0.00026
2242.74426;0.0004
2242.72919;0.00044
2242.71412;-0.00047
2242.69905;-0.00154
2242.68398;-0.00162
2242.66891;-0.00064
2242.65385;0.00027
2242.63878;0.00027
2242.62371;-0.00023
2242.60864;-0.00053
2242.59357;-0.00056
2242.57851;-0.00066
2242.56344;-0.00079
2242.54837;-0.00067
2242.5333;-0.00032
2242.51823;-0.00012
2242.50317;-0.00014
2242.4881;-0.00006
2242.47303;0.00012
2242.45796;0.00015
2242.44289;-0.00003
2242.42783;-0.00018
2242.41276;-0.00012
2242.39769;-0.00005
2242.38262;-0.0002
2242.36755;-0.00038
2242.35249;-0.00032
2242.33742;-0.00008
2242.32235;0.00011
2242.30728;0
2242.29221;-0.0002
2242.27715;-0.00021
2242.26208;-0.00003
2242.24701;-0.00011
2242.23194;-0.00027
2242.21687;-0.00011
2242.20181;0.00024
2242.18674;0.00023
2242.17167;-0.00024
2242.1566;-0.00055
2242.14153;-0.00044
2242.12646;-0.00038
2242.1114;-0.00046
2242.09633;-0.00012
2242.08126;0.00046
2242.06619;0.00034
2242.05112;-0.00049
2242.03606;-0.00078
2242.02099;-0.00006
2242.00592;0.00035
2241.99085;0.00002
2241.97578;0.00049
2241.96072;0.00288
2241.94565;0.00554
2241.93058;0.00627
2241.91551;0.00525
2241.90044;0.00429
2241.88538;0.00388
2241.87031;0.00339
2241.85524;0.00281
2241.84017;0.00266
2241.8251;0.00276
2241.81004;0.00247
2241.79497;0.00182
2241.7799;0.00128
2241.76483;0.00117
2241.74976;0.00125
2241.7347;0.00125
2241.71963;0.0011
2241.70456;0.00087
2241.68949;0.00098
2241.67442;0.00136
2241.65936;0.00142
2241.64429;0.00084
2241.62922;0.00024
2241.61415;0.00035
2241.59908;0.00084
2241.58401;0.00081
2241.56895;0.00037
2241.55388;0.00027
2241.53881;0.00066
2241.52374;0.00095
2241.50867;0.00075
2241.49361;0.0002
2241.47854;-0.00017
2241.46347;-0.00021
2241.4484;0
2241.43333;0.00014
2241.41827;0.00006
2241.4032;-0.00015
2241.38813;-0.00035
2241.37306;-0.00052
2241.35799;-0.00052
2241.34293;-0.00026
2241.32786;0.00012
2241.31279;0.00027
2241.29772;0.0002
2241.28265;0.00008
2241.26759;-0.00006
2241.25252;-0.0004
2241.23745;-0.00061
2241.22238;-0.00014
2241.20731;0.0007
2241.19225;0.00085
2241.17718;0.00015
2241.16211;-0.00047
2241.14704;-0.00026
2241.13197;0.00021
2241.11691;0.00006
2241.10184;-0.00027
2241.08677;-0.00017
2241.0717;0.00026
2241.05663;0.00021
2241.04156;-0.00041
2241.0265;-0.00082
2241.01143;-0.00061
2240.99636;-0.00015
2240.98129;0
2240.96622;-0.00015
2240.95116;-0.00038
2240.93609;-0.00063
2240.92102;-0.00084
2240.90595;-0.00069
2240.89088;-0.00003
2240.87582;0.00063
2240.86075;0.00053
2240.84568;-0.00008
2240.83061;-0.0004
2240.81554;-0.00018
2240.80048;-0.00005
2240.78541;-0.00047
2240.77034;-0.00092
2240.75527;-0.0007
2240.7402;-0.00005
2240.72514;0.00032
2240.71007;0.0002
2240.695;-0.00006
2240.67993;-0.0002
2240.66486;-0.00038
2240.6498;-0.00061
2240.63473;-0.00064
2240.61966;-0.00026
2240.60459;0.00027
2240.58952;0.0004
2240.57446;-0.00009
2240.55939;-0.00072
2240.54432;-0.00089
2240.52925;-0.00056
2240.51418;-0.00023
2240.49911;-0.00018
2240.48405;-0.00017
2240.46898;-0.00002
2240.45391;0.00011
2240.43884;0.00002
2240.42377;-0.00008
2240.40871;-0.00006
2240.39364;-0.00015
2240.37857;-0.00041
2240.3635;-0.00043
2240.34843;0
2240.33337;0.00046
2240.3183;0.00049
2240.30323;0.00029
2240.28816;0.0002
2240.27309;0.00014
2240.25803;-0.00008
2240.24296;-0.00031
2240.22789;-0.00021
2240.21282;0.00003
2240.19775;0.00003
2240.18269;-0.00018
2240.16762;-0.00017
2240.15255;0.00015
2240.13748;0.00031
2240.12241;0.00012
2240.10735;-0.00011
2240.09228;-0.00005
2240.07721;0.00003
2240.06214;-0.00021
2240.04707;-0.00056
2240.03201;-0.00049
2240.01694;0.00003
2240.00187;0.00023
2239.9868;-0.00006
2239.97173;-0.00021
2239.95666;0.00023
2239.9416;0.0007
2239.92653;0.00049
2239.91146;0.00002
2239.89639;0.00014
2239.88132;0.00076
2239.86626;0.00098
2239.85119;0.00052
2239.83612;0.00024
2239.82105;0.00058
2239.80598;0.00099
2239.79092;0.0009
2239.77585;0.0005
2239.76078;0.00024
2239.74571;0.00015
2239.73064;0.00014
2239.71558;0.00038
2239.70051;0.00067
2239.68544;0.00052
2239.67037;-0.00005
2239.6553;-0.00035
2239.64024;-0.00027
2239.62517;-0.00041
2239.6101;-0.00084
2239.59503;-0.00079
2239.57996;0.00011
2239.5649;0.0009
2239.54983;0.00056
2239.53476;-0.00044
2239.51969;-0.00095
2239.50462;-0.00058
2239.48956;0.00005
2239.47449;0.00006
2239.45942;-0.00047
2239.44435;-0.00067
2239.42928;-0.00011
2239.41422;0.0006
2239.39915;0.00047
2239.38408;-0.00026
2239.36901;-0.00047
2239.35394;0.00009
2239.33887;0.00026
2239.32381;-0.00026
2239.30874;-0.00023
2239.29367;0.0006
2239.2786;0.00067
2239.26353;-0.00035
2239.24847;0.00009
2239.2334;0.00377
2239.21833;0.0083
2239.20326;0.00987
2239.18819;0.00841
2239.17313;0.00673
2239.15806;0.00612
2239.14299;0.00565
2239.12792;0.00475
2239.11285;0.00415
2239.09779;0.00388
2239.08272;0.00314
2239.06765;0.00223
2239.05258;0.00206
2239.03751;0.0024
2239.02245;0.0022
2239.00738;0.00137
2238.99231;0.00085
2238.97724;0.00079
2238.96217;0.0006
2238.94711;0.00026
2238.93204;0.00037
2238.91697;0.00085
2238.9019;0.00082
2238.88683;0.00012
2238.87177;-0.00034
2238.8567;-0.0002
2238.84163;-0.00011
2238.82656;-0.00043
2238.81149;-0.00064
2238.79642;-0.00027
2238.78136;0.00029
2238.76629;0.00026
2238.75122;-0.00018
2238.73615;-0.00024
2238.72108;0.00018
2238.70602;0.00047
2238.69095;0.00015
2238.67588;-0.00034
2238.66081;-0.00041
2238.64574;-0.00026
2238.63068;-0.00026
2238.61561;-0.00041
2238.60054;-0.00034
2238.58547;-0.00006
2238.5704;0.00008
2238.55534;-0.00002
2238.54027;-0.00009
2238.5252;-0.00006
2238.51013;-0.00012
2238.49506;-0.00027
2238.48;-0.00037
2238.46493;-0.00026
2238.44986;-0.00026
2238.43479;-0.0005
2238.41972;-0.00076
2238.40466;-0.00063
2238.38959;-0.00005
2238.37452;0.00052
2238.35945;0.00063
2238.34438;0.00023
2238.32932;-0.00017
2238.31425;-0.00026
2238.29918;-0.00015
2238.28411;-0.00017
2238.26904;-0.00027
2238.25397;-0.00021
2238.23891;0.00002
2238.22384;0.00006
2238.20877;-0.00021
2238.1937;-0.00058
2238.17863;-0.00064
2238.16357;-0.00052
2238.1485;-0.00052
2238.13343;-0.00076
2238.11836;-0.00087
2238.10329;-0.00061
2238.08823;-0.00009
2238.07316;0.00031
2238.05809;0.00034
2238.04302;0.00021
2238.02795;0.00017
2238.01289;0.00024
2237.99782;0.00027
2237.98275;0.00011
2237.96768;-0.00015
2237.95261;-0.0004
2237.93755;-0.00058
2237.92248;-0.00058
2237.90741;-0.00043
2237.89234;-0.00034
2237.87727;-0.00037
2237.86221;-0.00032
2237.84714;0.00008
2237.83207;0.00049
2237.817;0.00052
2237.80193;0.00018
2237.78687;-0.00003
2237.7718;0.00015
2237.75673;0.00044
2237.74166;0.00055
2237.72659;0.00055
2237.71152;0.0006
2237.69646;0.00069
2237.68139;0.00067
2237.66632;0.00046
2237.65125;0.00021
2237.63618;0.00014
2237.62112;0.00021
2237.60605;0.00018
2237.59098;-0.00006
2237.57591;-0.00034
2237.56084;-0.00044
2237.54578;-0.00043
2237.53071;-0.00046
2237.51564;-0.00037
2237.50057;-0.00002
2237.4855;0.00031
2237.47044;0.00026
2237.45537;0.00015
2237.4403;0.00026
2237.42523;0.00032
2237.41016;0.00002
2237.3951;-0.00035
2237.38003;-0.00026
2237.36496;0.00018
2237.34989;0.00041
2237.33482;0.00031
2237.31976;0.0002
2237.30469;0.00023
2237.28962;0.00029
2237.27455;0.00024
2237.25948;0.00018
2237.24442;0.00006
2237.22935;-0.00018
2237.21428;-0.00038
2237.19921;-0.00046
2237.18414;-0.0004
2237.16907;-0.0004
2237.15401;-0.00055
2237.13894;-0.00076
2237.12387;-0.00072
2237.1088;-0.00035
2237.09373;0
2237.07867;0.00005
2237.0636;-0.00008
2237.04853;-0.00006
2237.03346;0
2237.01839;-0.00018
2237.00333;-0.00055
2236.98826;-0.0007
2236.97319;-0.00061
2236.95812;-0.00047
2236.94305;-0.00029
2236.92799;-0.00003
2236.91292;0.00005
2236.89785;-0.00011
2236.88278;-0.00021
2236.86771;-0.00008
2236.85265;-0.00012
2236.83758;-0.00053
2236.82251;-0.00084
2236.80744;-0.00072
2236.79237;-0.00046
2236.77731;-0.00041
2236.76224;-0.00031
2236.74717;-0.00027
2236.7321;-0.0006
2236.71703;-0.00092
2236.70197;-0.00061
2236.6869;-0.00002
2236.67183;0
2236.65676;-0.00044
2236.64169;-0.0005
2236.62663;-0.00017
2236.61156;-0.00014
2236.59649;-0.00023
2236.58142;0.00002
2236.56635;0.00023
2236.55128;0
2236.53622;0.00005
2236.52115;0.00061
2236.50608;0.00023
2236.49101;-0.00116
2236.47594;-0.00017
2236.46088;0.00555
2236.44581;0.01257
2236.43074;0.01497
2236.41567;0.0123
2236.4006;0.0094
2236.38554;0.00876
2236.37047;0.00835
2236.3554;0.00673
2236.34033;0.00529
2236.32526;0.00513
2236.3102;0.0049
2236.29513;0.00386
2236.28006;0.0031
2236.26499;0.00314
2236.24992;0.00302
2236.23486;0.00224
2236.21979;0.00177
2236.20472;0.00198
2236.18965;0.00191
2236.17458;0.00124
2236.15952;0.00092
2236.14445;0.00128
2236.12938;0.00133
2236.11431;0.00058
2236.09924;-0.00008
2236.08418;0.00011
2236.06911;0.00052
2236.05404;0.00034
2236.03897;-0.00017
2236.0239;-0.00035
2236.00883;-0.00008
2235.99377;0.0002
2235.9787;0.00009
2235.96363;-0.00024
2235.94856;-0.00037
2235.93349;0.00012
2235.91843;0.00076
2235.90336;0.00081
2235.88829;0.00014
2235.87322;-0.00046
2235.85815;-0.00026
2235.84309;0.00018
2235.82802;0.00018
2235.81295;-0.00026
2235.79788;-0.00047
2235.78281;-0.00035
2235.76775;-0.00024
2235.75268;-0.00024
2235.73761;-0.00002
2235.72254;0.0005
2235.70747;0.00073
2235.69241;0.00029
2235.67734;-0.00035
2235.66227;-0.00055
2235.6472;-0.00026
2235.63213;-0.00008
2235.61707;-0.00023
2235.602;-0.00023
2235.58693;0.00021
2235.57186;0.00047
2235.55679;0.00023
2235.54173;0
2235.52666;0.00044
2235.51159;0.00092
2235.49652;0.00053
2235.48145;-0.00034
2235.46638;-0.00056
2235.45132;0.00002
2235.43625;0.00049
2235.42118;0.00037
2235.40611;0.00008
2235.39104;0.00002
2235.37598;0.00017
2235.36091;0.00026
2235.34584;0.00015
2235.33077;-0.00011
2235.3157;-0.00032
2235.30064;-0.00017
2235.28557;0.00005
2235.2705;-0.00027
2235.25543;-0.00078
2235.24036;-0.00046
2235.2253;0.00043
2235.21023;0.00043
2235.19516;-0.00073
2235.18009;-0.00148
2235.16502;-0.00076
2235.14996;0.00027
2235.13489;0.00043
2235.11982;-0.00006
2235.10475;-0.00026
2235.08968;-0.00027
2235.07462;-0.00035
2235.05955;-0.00017
2235.04448;0.00034
2235.02941;0.00047
2235.01434;-0.00006
2234.99928;-0.00041
2234.98421;0.00003
2234.96914;0.00061
2234.95407;0.00064
2234.939;0.00032
2234.92393;0.00018
2234.90887;0.00014
2234.8938;0.00012
2234.87873;0.00032
2234.86366;0.00063
2234.84859;0.00046
2234.83353;-0.00026
2234.81846;-0.00075
2234.80339;-0.00043
2234.78832;0.00005
2234.77325;0.00011
2234.75819;-0.00014
2234.74312;-0.00015
2234.72805;0.00006
2234.71298;0.00015
2234.69791;-0.00002
2234.68285;-0.00031
2234.66778;-0.00056
2234.65271;-0.00076
2234.63764;-0.0007
2234.62257;-0.0005
2234.60751;-0.00047
2234.59244;-0.00067
2234.57737;-0.0007
2234.5623;-0.00041
2234.54723;-0.00017
2234.53217;-0.00026
2234.5171;-0.00056
2234.50203;-0.0007
2234.48696;-0.00058
2234.47189;-0.00046
2234.45683;-0.00037
2234.44176;-0.00027
2234.42669;-0.00011
2234.41162;0.00012
2234.39655;0.00023
2234.38148;0.00009
2234.36642;-0.00014
2234.35135;-0.00018
2234.33628;-0.00014
2234.32121;-0.00018
2234.30614;-0.00041
2234.29108;-0.00046
2234.27601;-0.0002
2234.26094;0.00012
2234.24587;0.00014
2234.2308;0.00014
2234.21574;0.00024
2234.20067;0.00035
2234.1856;0.00027
2234.17053;0.00012
2234.15546;0.00002
2234.1404;-0.00003
2234.12533;-0.00011
2234.11026;-0.00018
2234.09519;-0.00024
2234.08012;-0.00034
2234.06506;-0.00038
2234.04999;-0.00027
2234.03492;-0.00014
2234.01985;-0.00006
2234.00478;-0.00021
2233.98972;-0.00052
2233.97465;-0.00069
2233.95958;-0.00056
2233.94451;-0.00029
2233.92944;-0.00018
2233.91438;-0.00012
2233.89931;0.00014
2233.88424;0.00031
2233.86917;0
2233.8541;-0.00032
2233.83903;-0.00021
2233.82397;-0.00011
2233.8089;-0.0006
2233.79383;-0.00081
2233.77876;0.00009
2233.76369;0.00084
2233.74863;0.00008
2233.73356;-0.00085
2233.71849;-0.00006
2233.70342;0.00085
2233.68835;-0.00038
2233.67329;-0.00101
2233.65822;0.00427
2233.64315;0.01454
2233.62808;0.02191
2233.61301;0.02124
2233.59795;0.01651
2233.58288;0.01366
2233.56781;0.01295
2233.55274;0.01158
2233.53767;0.00949
2233.52261;0.00844
2233.50754;0.00838
2233.49247;0.00775
2233.4774;0.00629
2233.46233;0.00504
2233.44727;0.00427
2233.4322;0.00354
2233.41713;0.00278
2233.40206;0.00238
2233.38699;0.00221
2233.37193;0.00191
2233.35686;0.00139
2233.34179;0.00087
2233.32672;0.00066
2233.31165;0.00082
2233.29659;0.00108
2233.28152;0.00108
2233.26645;0.00079
2233.25138;0.0005
2233.23631;0.00052
2233.22124;0.00066
2233.20618;0.0007
2233.19111;0.00058
2233.17604;0.0004
2233.16097;0.00017
2233.1459;0.00009
2233.13084;0.00008
2233.11577;0.00003
2233.1007;0.00006
2233.08563;0.00027
2233.07056;0.00044
2233.0555;0.00041
2233.04043;0.00035
2233.02536;0.00044
2233.01029;0.00038
2232.99522;-0.00009
2232.98016;-0.00038
2232.96509;0.00002
2232.95002;0.00056
2232.93495;0.00041
2232.91988;-0.00017
2232.90482;-0.00018
2232.88975;0.00034
2232.87468;0.00047
2232.85961;-0.00002
2232.84454;-0.0002
2232.82948;0.00021
2232.81441;0.00038
2232.79934;-0.00011
2232.78427;-0.00063
2232.7692;-0.00058
2232.75414;-0.00032
2232.73907;-0.00043
2232.724;-0.00061
2232.70893;-0.0004
2232.69386;-0.00009
2232.67879;-0.00011
2232.66373;-0.00035
2232.64866;-0.00031
2232.63359;-0.00008
2232.61852;-0.00009
2232.60345;-0.0005
2232.58839;-0.00099
2232.57332;-0.0011
2232.55825;-0.00081
2232.54318;-0.00046
2232.52811;-0.0004
2232.51305;-0.00073
2232.49798;-0.00101
2232.48291;-0.00084
2232.46784;-0.00038
2232.45277;-0.00015
2232.43771;-0.00027
2232.42264;-0.00029
2232.40757;-0.00005
2232.3925;0.00002
2232.37743;-0.00044
2232.36237;-0.00096
2232.3473;-0.00095
2232.33223;-0.0004
2232.31716;-0.00006
2232.30209;-0.00026
2232.28703;-0.00052
2232.27196;-0.00031
2232.25689;0.00018
2232.24182;0.00047
2232.22675;0.00029
2232.21169;-0.00008
2232.19662;-0.00018
2232.18155;0.00005
2232.16648;0.00021
2232.15141;0.00008
2232.13634;-0.0002
2232.12128;-0.0002
2232.10621;0.00006
2232.09114;0.00015
2232.07607;-0.00009
2232.061;-0.00031
2232.04594;-0.00018
2232.03087;-0.00009
2232.0158;-0.00032
2232.00073;-0.00056
2231.98566;-0.00034
2231.9706;0.00015
2231.95553;0.00032
2231.94046;0.00011
2231.92539;-0.00005
2231.91032;0.00005
2231.89526;0.00026
2231.88019;0.00027
2231.86512;0.00003
2231.85005;-0.00023
2231.83498;-0.00026
2231.81992;-0.00003
2231.80485;0.00015
2231.78978;0.0002
2231.77471;0.00032
2231.75964;0.00063
2231.74458;0.0007
2231.72951;0.00031
2231.71444;-0.00014
2231.69937;-0.00011
2231.6843;0.00024
2231.66924;0.00027
2231.65417;0.00006
2231.6391;0
2231.62403;0.00002
2231.60896;-0.00021
2231.59389;-0.00055
